0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.515,	77.33
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.6018,	67.47
2,	unknown_celeba/starGAN,	stable_diffusion_v21,	0.3455,	93.03
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.6651,	62.41
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.4902,	83.35
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.5083,	81.41
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.7189,	53.13
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4943,	80.46
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.4795,	83.44
9,	unknown_celeba/ResFlow,	real,	0.5434,	77.32
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.5942,	71.36
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.5443,	76.93
12,	unknown_celeba/Styleformer,	real,	0.2794,	98.38
13,	unknown_celeba/TransGAN,	Faces_HQ_styleGAN,	0.2731,	98.69
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.5458,	77.12
15,	unknown_ffhq/StyleSwin,	Faces_HQ_ProGAN,	0.4798,	84.57
16,	unknown_stable_diffusion_xl,	stable_diffusion_v21,	0.4846,	85.18
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.4539,	88.04
18,	unknown_T2I/glide,	stable_diffusion_v21,	0.4089,	91.42
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.4574,	88.12
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.4737,	86.45
21,	unknown_T2I/dalle_3,	stable_diffusion_v21,	0.4627,	86.94
