0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.4999,	76.59
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.5856,	67.04
2,	unknown_celeba/starGAN,	stable_diffusion_v21,	0.336,	92.43
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.6619,	58.75
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.4518,	84.87
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.4713,	82.85
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.6916,	53.93
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5271,	75.71
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.4401,	85.52
9,	unknown_celeba/ResFlow,	real,	0.4443,	85.47
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.5628,	71.65
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.499,	79.57
12,	unknown_celeba/Styleformer,	Faces_HQ_ProGAN,	0.2889,	97.6
13,	unknown_celeba/TransGAN,	Faces_HQ_styleGAN,	0.3056,	96.03
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.5244,	76.37
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.4399,	86.43
16,	unknown_stable_diffusion_xl,	stable_diffusion_v21,	0.4743,	83.69
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.4461,	86.6
18,	unknown_T2I/glide,	stable_diffusion_v21,	0.4041,	90.36
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.4505,	86.65
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.4692,	84.5
21,	unknown_T2I/dalle_3,	stable_diffusion_v21,	0.4435,	86.84
