0,	unknown_celeba/SNGAN,	Faces_HQ_ProGAN,	0.1111,	66.1
1,	unknown_celeba/AttGAN,	Faces_HQ_ProGAN,	0.115,	72.37
2,	unknown_celeba/starGAN,	Faces_HQ_ProGAN,	0.1111,	69.9
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1112,	32.64
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_ProGAN,	0.1111,	59.21
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_ProGAN,	0.1112,	57.84
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.8138,	17.57
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5924,	19.33
8,	unknown_celeba/glow,	Faces_HQ_ProGAN,	0.1112,	50.28
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1112,	50.71
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1112,	54.19
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1112,	55.47
12,	unknown_celeba/Styleformer,	Faces_HQ_ProGAN,	0.1112,	76.79
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.2965,	27.51
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1112,	49.25
15,	unknown_ffhq/StyleSwin,	Faces_HQ_ProGAN,	0.1111,	61.99
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.112,	70.04
17,	unknown_midjourney_kaggle,	lsun_bedroom_DDPM,	0.1111,	74.66
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1147,	62.33
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1111,	67.87
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	74.25
21,	unknown_T2I/dalle_3,	lsun_bedroom_DDPM,	0.1111,	71.91
