0,	unknown_celeba/SNGAN,	real,	0.1111,	65.1
1,	unknown_celeba/AttGAN,	real,	0.1175,	67.39
2,	unknown_celeba/starGAN,	real,	0.1111,	67.0
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	32.52
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.1111,	57.99
5,	unknown_Faces_HQ/styleGAN3_t,	real,	0.1111,	56.55
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.7976,	17.59
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5264,	19.71
8,	unknown_celeba/glow,	real,	0.1111,	46.31
9,	unknown_celeba/ResFlow,	real,	0.1111,	47.95
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1111,	56.28
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1111,	58.69
12,	unknown_celeba/Styleformer,	real,	0.1113,	68.24
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.3069,	21.75
14,	unknown_ffhq/gansformer,	real,	0.1111,	47.37
15,	unknown_ffhq/StyleSwin,	real,	0.1111,	60.72
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1127,	70.62
17,	unknown_midjourney_kaggle,	lsun_bedroom_ADM,	0.1111,	74.55
18,	unknown_T2I/glide,	lsun_bedroom_ADM,	0.1151,	63.72
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1111,	68.74
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	73.8
21,	unknown_T2I/dalle_3,	lsun_bedroom_ADM,	0.1111,	70.98
