0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	69.22
1,	unknown_celeba/AttGAN,	Faces_HQ_styleGAN,	0.1116,	79.82
2,	unknown_celeba/starGAN,	Faces_HQ_styleGAN,	0.1111,	82.97
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	40.53
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	64.0
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	62.83
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.8153,	17.58
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5949,	19.14
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1111,	64.64
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	68.31
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1111,	48.49
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1111,	50.06
12,	unknown_celeba/Styleformer,	Faces_HQ_styleGAN,	0.1111,	76.34
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.2299,	32.88
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	55.66
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	67.53
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1114,	63.73
17,	unknown_midjourney_kaggle,	lsun_bedroom_ADM,	0.1111,	67.76
18,	unknown_T2I/glide,	lsun_bedroom_ADM,	0.1123,	55.96
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1111,	58.71
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	66.45
21,	unknown_T2I/dalle_3,	lsun_bedroom_ADM,	0.1111,	65.49
