0,	unknown_celeba/SNGAN,	celeba_MMDGAN,	0.1254,	74.74
1,	unknown_celeba/AttGAN,	lsun_bedroom_DDPM,	0.1262,	76.49
2,	unknown_celeba/starGAN,	Faces_HQ_styleGAN,	0.1244,	76.62
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1483,	38.98
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1301,	66.95
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1309,	65.36
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.4138,	15.59
7,	unknown_celeba/InfoVAE,	celeba_VanillaVAE,	0.3661,	16.95
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1428,	43.66
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1359,	55.72
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1454,	42.41
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1445,	44.0
12,	unknown_celeba/Styleformer,	lsun_bedroom_DDPM,	0.1519,	52.8
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.3304,	19.37
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1356,	56.76
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1286,	69.15
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1319,	63.69
17,	unknown_midjourney_kaggle,	stable_diffusion_v15,	0.1249,	75.54
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1422,	51.82
19,	unknown_T2I/dalle-mini,	lsun_bedroom_DDPM,	0.1301,	65.22
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.1283,	68.27
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.1254,	75.1
