0,	unknown_celeba/SNGAN,	Faces_HQ_ProGAN,	0.1111,	68.23
1,	unknown_celeba/AttGAN,	Faces_HQ_ProGAN,	0.1174,	71.24
2,	unknown_celeba/starGAN,	Faces_HQ_ProGAN,	0.1111,	70.87
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1112,	34.37
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_ProGAN,	0.1111,	60.44
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_ProGAN,	0.1111,	58.99
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.7415,	16.24
7,	unknown_celeba/InfoVAE,	celeba_VanillaVAE,	0.3867,	21.16
8,	unknown_celeba/glow,	Faces_HQ_ProGAN,	0.1111,	48.09
9,	unknown_celeba/ResFlow,	Faces_HQ_ProGAN,	0.1111,	50.01
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1111,	51.41
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1111,	52.83
12,	unknown_celeba/Styleformer,	Faces_HQ_ProGAN,	0.1112,	71.97
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.2674,	23.69
14,	unknown_ffhq/gansformer,	Faces_HQ_ProGAN,	0.1111,	49.92
15,	unknown_ffhq/StyleSwin,	Faces_HQ_ProGAN,	0.1111,	63.23
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1119,	68.58
17,	unknown_midjourney_kaggle,	lsun_bedroom_DDPM,	0.1111,	74.17
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1147,	60.96
19,	unknown_T2I/dalle-mini,	lsun_bedroom_DDPM,	0.1111,	67.18
20,	unknown_T2I/dalle_2,	lsun_bedroom_DDPM,	0.1111,	73.7
21,	unknown_T2I/dalle_3,	lsun_bedroom_DDPM,	0.1111,	70.54
