0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	76.5
1,	unknown_celeba/AttGAN,	Faces_HQ_styleGAN,	0.1128,	78.24
2,	unknown_celeba/starGAN,	Faces_HQ_styleGAN,	0.1111,	78.31
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1112,	39.8
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	65.04
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1112,	63.79
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.7683,	17.02
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.3943,	23.06
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1112,	57.17
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1112,	59.26
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1112,	43.68
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1112,	44.53
12,	unknown_celeba/Styleformer,	lsun_bedroom_ADM,	0.1111,	77.07
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.2026,	30.65
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1112,	54.95
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	67.48
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1119,	63.06
17,	unknown_midjourney_kaggle,	lsun_bedroom_ADM,	0.1111,	69.78
18,	unknown_T2I/glide,	lsun_bedroom_ADM,	0.1135,	56.6
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1112,	60.35
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	68.72
21,	unknown_T2I/dalle_3,	lsun_bedroom_ADM,	0.1111,	67.51
