0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.111,	64.21
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.1138,	49.85
2,	unknown_celeba/starGAN,	Faces_HQ_ProGAN,	0.111,	59.76
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.111,	44.28
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.111,	54.89
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.111,	54.8
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.822,	16.76
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.7599,	17.96
8,	unknown_celeba/glow,	Faces_HQ_ProGAN,	0.111,	47.92
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.111,	46.73
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.111,	64.34
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.111,	64.65
12,	unknown_celeba/Styleformer,	stable_diffusion_v15,	0.1113,	28.53
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.2989,	18.23
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.111,	50.06
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.111,	54.71
16,	unknown_stable_diffusion_xl,	Faces_HQ_ProGAN,	0.1125,	66.85
17,	unknown_midjourney_kaggle,	Faces_HQ_ProGAN,	0.111,	61.84
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1152,	49.12
19,	unknown_T2I/dalle-mini,	Faces_HQ_ProGAN,	0.111,	62.89
20,	unknown_T2I/dalle_2,	Faces_HQ_ProGAN,	0.111,	57.27
21,	unknown_T2I/dalle_3,	Faces_HQ_ProGAN,	0.111,	62.7
