0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	75.29
1,	unknown_celeba/AttGAN,	lsun_bedroom_ADM,	0.1117,	73.63
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	79.11
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	50.26
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	67.8
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	68.06
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.7427,	17.43
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4315,	20.68
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1111,	78.13
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	76.2
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1111,	42.07
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1111,	41.46
12,	unknown_celeba/Styleformer,	real,	0.1111,	64.38
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.1908,	26.54
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	62.17
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	70.88
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1119,	57.96
17,	unknown_midjourney_kaggle,	lsun_bedroom_ADM,	0.1111,	64.43
18,	unknown_T2I/glide,	lsun_bedroom_ADM,	0.1137,	51.66
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1111,	54.43
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	63.24
21,	unknown_T2I/dalle_3,	lsun_bedroom_ADM,	0.1111,	61.2
