0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.6234,	60.89
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.5704,	68.92
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.6071,	63.43
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.4683,	84.19
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.4402,	87.63
5,	unknown_Faces_HQ/styleGAN3_t,	real,	0.4439,	87.41
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.498,	79.88
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4082,	91.75
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.4814,	82.33
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.4434,	87.66
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.5347,	74.24
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.4982,	79.07
12,	unknown_celeba/Styleformer,	lsun_bedroom_DDPM,	0.3796,	90.98
13,	unknown_celeba/TransGAN,	celeba_ProGAN,	0.3719,	95.72
14,	unknown_ffhq/gansformer,	real,	0.4462,	87.26
15,	unknown_ffhq/StyleSwin,	real,	0.4358,	88.07
16,	unknown_stable_diffusion_xl,	stable_diffusion_v15,	0.4765,	82.78
17,	unknown_midjourney_kaggle,	stable_diffusion_v15,	0.4996,	79.41
18,	unknown_T2I/glide,	stable_diffusion_v15,	0.4005,	91.12
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.497,	79.68
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.5165,	77.28
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.4566,	84.68
