0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.6322,	53.74
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.4272,	87.9
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.4499,	84.89
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.4368,	86.8
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_ProGAN,	0.4261,	87.84
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_ProGAN,	0.4289,	87.7
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.6194,	56.1
7,	unknown_celeba/InfoVAE,	celeba_VanillaVAE,	0.4661,	83.04
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.4455,	85.3
9,	unknown_celeba/ResFlow,	Faces_HQ_ProGAN,	0.4224,	89.05
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.5233,	72.37
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.4508,	83.76
12,	unknown_celeba/Styleformer,	real,	0.3559,	91.61
13,	unknown_celeba/TransGAN,	celeba_ProGAN,	0.5004,	76.6
14,	unknown_ffhq/gansformer,	Faces_HQ_ProGAN,	0.4352,	87.06
15,	unknown_ffhq/StyleSwin,	Faces_HQ_ProGAN,	0.4286,	87.47
16,	unknown_stable_diffusion_xl,	stable_diffusion_v21,	0.4669,	81.7
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.49,	78.05
18,	unknown_T2I/glide,	stable_diffusion_v21,	0.3893,	91.2
19,	unknown_T2I/dalle-mini,	stable_diffusion_v21,	0.4883,	78.15
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.5057,	75.65
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.4489,	83.74
