0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.3914,	35.23
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.39,	35.71
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.4205,	32.74
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.2779,	60.69
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.2507,	74.87
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.253,	73.86
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.6483,	18.75
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4853,	26.59
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.2842,	57.22
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.2724,	62.28
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.2484,	77.52
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.2827,	57.72
12,	unknown_celeba/Styleformer,	stable_diffusion_v15,	0.1797,	97.74
13,	unknown_celeba/TransGAN,	celeba_MMDGAN,	0.3434,	40.53
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.2585,	71.5
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.249,	76.07
16,	unknown_stable_diffusion_xl,	stable_diffusion_v21,	0.2242,	89.54
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.2414,	78.59
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.2315,	85.17
19,	unknown_T2I/dalle-mini,	stable_diffusion_v21,	0.242,	79.86
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.2512,	73.34
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.2216,	88.31
