0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.715,	52.0
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.59,	69.26
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.6335,	63.48
3,	unknown_Faces_HQ/styleGAN2,	real,	0.454,	87.51
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.4544,	86.95
5,	unknown_Faces_HQ/styleGAN3_t,	real,	0.4586,	86.61
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.5398,	75.98
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.3921,	94.02
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.4549,	87.3
9,	unknown_celeba/ResFlow,	real,	0.4343,	89.88
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.5898,	69.25
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.5749,	70.83
12,	unknown_celeba/Styleformer,	real,	0.3857,	90.97
13,	unknown_celeba/TransGAN,	celeba_ProGAN,	0.5997,	68.02
14,	unknown_ffhq/gansformer,	real,	0.4573,	86.99
15,	unknown_ffhq/StyleSwin,	real,	0.446,	87.89
16,	unknown_stable_diffusion_xl,	stable_diffusion_v15,	0.4823,	83.59
17,	unknown_midjourney_kaggle,	stable_diffusion_v15,	0.5089,	80.04
18,	unknown_T2I/glide,	stable_diffusion_v15,	0.4202,	89.66
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.5102,	79.92
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.5177,	79.32
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.4718,	84.37
