0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.5425,	58.63
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.6214,	45.32
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.6313,	43.85
3,	unknown_Faces_HQ/styleGAN2,	real,	0.4472,	78.16
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.4446,	77.57
5,	unknown_Faces_HQ/styleGAN3_t,	real,	0.4539,	75.99
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.6572,	40.26
7,	unknown_celeba/InfoVAE,	celeba_VanillaVAE,	0.4651,	73.71
8,	unknown_celeba/glow,	real,	0.4389,	79.94
9,	unknown_celeba/ResFlow,	real,	0.433,	81.05
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.4545,	75.88
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.4649,	73.67
12,	unknown_celeba/Styleformer,	real,	0.3162,	92.85
13,	unknown_celeba/TransGAN,	celeba_ProGAN,	0.3744,	92.26
14,	unknown_ffhq/gansformer,	real,	0.4563,	75.77
15,	unknown_ffhq/StyleSwin,	real,	0.4409,	78.38
16,	unknown_stable_diffusion_xl,	stable_diffusion_v21,	0.4001,	87.07
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.4191,	83.33
18,	unknown_T2I/glide,	stable_diffusion_v21,	0.3591,	92.3
19,	unknown_T2I/dalle-mini,	stable_diffusion_v21,	0.4094,	84.95
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.4263,	82.07
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.3931,	87.85
