0,	unknown_celeba/SNGAN,	celeba_ProGAN,	0.7006,	56.18
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.6547,	62.61
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.6806,	59.03
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.4777,	85.94
4,	unknown_Faces_HQ/styleGAN3_r,	real,	0.4696,	86.43
5,	unknown_Faces_HQ/styleGAN3_t,	real,	0.4732,	86.18
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.6317,	65.68
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4733,	87.13
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.4824,	85.25
9,	unknown_celeba/ResFlow,	real,	0.4559,	88.51
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.6078,	68.81
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.5406,	77.44
12,	unknown_celeba/Styleformer,	lsun_bedroom_DDPM,	0.4219,	88.87
13,	unknown_celeba/TransGAN,	celeba_ProGAN,	0.5643,	75.07
14,	unknown_ffhq/gansformer,	real,	0.4691,	86.89
15,	unknown_ffhq/StyleSwin,	real,	0.4627,	87.25
16,	unknown_stable_diffusion_xl,	stable_diffusion_v15,	0.4937,	83.62
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.5265,	79.37
18,	unknown_T2I/glide,	stable_diffusion_v15,	0.4202,	90.6
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.5254,	79.58
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.5343,	78.82
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.4848,	84.06
