0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	66.74
1,	unknown_celeba/AttGAN,	lsun_bedroom_DDPM,	0.1115,	62.39
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	73.92
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	42.85
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	60.73
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	59.65
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.8079,	16.89
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5936,	18.9
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1111,	71.25
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	66.4
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1111,	49.02
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1111,	45.96
12,	unknown_celeba/Styleformer,	celeba_ProGAN,	0.1111,	44.18
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.1892,	20.14
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	53.5
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	63.03
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1119,	65.36
17,	unknown_midjourney_kaggle,	lsun_bedroom_DDPM,	0.1111,	74.69
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1132,	49.64
19,	unknown_T2I/dalle-mini,	lsun_bedroom_DDPM,	0.1111,	69.94
20,	unknown_T2I/dalle_2,	lsun_bedroom_DDPM,	0.1111,	72.22
21,	unknown_T2I/dalle_3,	lsun_bedroom_DDPM,	0.1111,	70.2
