0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	68.53
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.1172,	49.09
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	55.11
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	53.86
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	66.42
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	66.63
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.7973,	15.07
7,	unknown_celeba/InfoVAE,	celeba_VanillaVAE,	0.6466,	17.37
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.1111,	60.03
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	61.11
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1111,	48.82
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1111,	47.14
12,	unknown_celeba/Styleformer,	celeba_ProGAN,	0.1117,	35.82
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.394,	18.57
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	60.46
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	67.53
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1133,	65.19
17,	unknown_midjourney_kaggle,	celeba_MMDGAN,	0.1111,	72.18
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1201,	45.5
19,	unknown_T2I/dalle-mini,	lsun_bedroom_DDPM,	0.1111,	67.0
20,	unknown_T2I/dalle_2,	lsun_bedroom_DDPM,	0.1111,	69.57
21,	unknown_T2I/dalle_3,	lsun_bedroom_DDPM,	0.1111,	70.11
