0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1112,	65.53
1,	unknown_celeba/AttGAN,	Faces_HQ_styleGAN,	0.1126,	73.02
2,	unknown_celeba/starGAN,	Faces_HQ_styleGAN,	0.1112,	67.11
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1112,	30.74
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1112,	57.63
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1112,	55.92
6,	unknown_celeba/DisBetaVAE,	celeba_VanillaVAE,	0.8121,	17.32
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.5713,	19.62
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1112,	47.01
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1112,	46.63
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1112,	56.97
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1112,	58.19
12,	unknown_celeba/Styleformer,	Faces_HQ_styleGAN,	0.1112,	81.05
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.2759,	27.36
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1112,	47.25
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1112,	60.16
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.112,	72.37
17,	unknown_midjourney_kaggle,	lsun_bedroom_DDPM,	0.1112,	77.5
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1137,	66.05
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1112,	71.01
20,	unknown_T2I/dalle_2,	lsun_bedroom_DDPM,	0.1112,	77.04
21,	unknown_T2I/dalle_3,	lsun_bedroom_DDPM,	0.1112,	74.42
