0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	71.51
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.1132,	53.88
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	58.85
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	50.55
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	66.5
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	66.41
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.79,	17.4
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.6474,	18.42
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.1111,	67.17
9,	unknown_celeba/ResFlow,	celeba_MMDGAN,	0.1111,	66.35
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1111,	51.16
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1111,	51.46
12,	unknown_celeba/Styleformer,	lsun_bedroom_DDPM,	0.1112,	42.62
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.2771,	19.31
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	60.29
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	68.29
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1126,	64.66
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.1111,	66.87
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1157,	52.08
19,	unknown_T2I/dalle-mini,	stable_diffusion_v21,	0.1111,	62.69
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.1111,	66.03
21,	unknown_T2I/dalle_3,	stable_diffusion_v21,	0.1111,	64.7
