0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	75.9
1,	unknown_celeba/AttGAN,	lsun_bedroom_ADM,	0.1231,	75.34
2,	unknown_celeba/starGAN,	Faces_HQ_styleGAN,	0.1111,	82.28
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	49.35
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	67.83
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	67.69
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.8,	16.99
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.4508,	19.87
8,	unknown_celeba/glow,	Faces_HQ_styleGAN,	0.1111,	67.57
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	68.01
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1111,	40.01
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1111,	42.22
12,	unknown_celeba/Styleformer,	lsun_bedroom_ADM,	0.1118,	64.09
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.3741,	20.75
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	61.1
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	70.95
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1133,	56.67
17,	unknown_midjourney_kaggle,	lsun_bedroom_ADM,	0.1111,	61.54
18,	unknown_T2I/glide,	lsun_bedroom_ADM,	0.1188,	49.26
19,	unknown_T2I/dalle-mini,	lsun_bedroom_ADM,	0.1111,	51.67
20,	unknown_T2I/dalle_2,	lsun_bedroom_ADM,	0.1111,	59.27
21,	unknown_T2I/dalle_3,	lsun_bedroom_ADM,	0.1111,	58.77
