0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	67.26
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.1169,	44.3
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	57.15
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	53.82
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	64.55
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	65.19
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.7892,	17.35
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.6801,	18.36
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.1111,	54.82
9,	unknown_celeba/ResFlow,	Faces_HQ_styleGAN,	0.1111,	58.39
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_DDPM,	0.1111,	53.54
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_DDPM,	0.1111,	53.24
12,	unknown_celeba/Styleformer,	celeba_ProGAN,	0.1114,	32.21
13,	unknown_celeba/TransGAN,	celeba_VanillaVAE,	0.3019,	18.43
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	60.64
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	66.18
16,	unknown_stable_diffusion_xl,	lsun_bedroom_DDPM,	0.1135,	65.53
17,	unknown_midjourney_kaggle,	stable_diffusion_v15,	0.1111,	67.87
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1183,	42.19
19,	unknown_T2I/dalle-mini,	stable_diffusion_v15,	0.1111,	63.34
20,	unknown_T2I/dalle_2,	stable_diffusion_v15,	0.1111,	63.82
21,	unknown_T2I/dalle_3,	stable_diffusion_v15,	0.1111,	66.14
