0,	unknown_celeba/SNGAN,	Faces_HQ_styleGAN,	0.1111,	71.04
1,	unknown_celeba/AttGAN,	celeba_MMDGAN,	0.1121,	48.47
2,	unknown_celeba/starGAN,	celeba_MMDGAN,	0.1111,	49.62
3,	unknown_Faces_HQ/styleGAN2,	Faces_HQ_styleGAN,	0.1111,	46.6
4,	unknown_Faces_HQ/styleGAN3_r,	Faces_HQ_styleGAN,	0.1111,	64.71
5,	unknown_Faces_HQ/styleGAN3_t,	Faces_HQ_styleGAN,	0.1111,	64.57
6,	unknown_celeba/DisBetaVAE,	celeba_BetaVAE,	0.8205,	17.76
7,	unknown_celeba/InfoVAE,	celeba_BetaVAE,	0.7552,	18.36
8,	unknown_celeba/glow,	celeba_MMDGAN,	0.1111,	62.47
9,	unknown_celeba/ResFlow,	celeba_MMDGAN,	0.1111,	62.54
10,	unknown_lsun_bedroom/LDM,	lsun_bedroom_ADM,	0.1111,	57.72
11,	unknown_lsun_bedroom/PNDM,	lsun_bedroom_ADM,	0.1111,	57.63
12,	unknown_celeba/Styleformer,	lsun_bedroom_DDPM,	0.1111,	50.32
13,	unknown_celeba/TransGAN,	lsun_bedroom_DDPM,	0.2901,	20.31
14,	unknown_ffhq/gansformer,	Faces_HQ_styleGAN,	0.1111,	57.09
15,	unknown_ffhq/StyleSwin,	Faces_HQ_styleGAN,	0.1111,	65.87
16,	unknown_stable_diffusion_xl,	lsun_bedroom_ADM,	0.1121,	66.24
17,	unknown_midjourney_kaggle,	stable_diffusion_v21,	0.1111,	68.28
18,	unknown_T2I/glide,	lsun_bedroom_DDPM,	0.1155,	54.21
19,	unknown_T2I/dalle-mini,	stable_diffusion_v21,	0.1111,	64.35
20,	unknown_T2I/dalle_2,	stable_diffusion_v21,	0.1111,	65.55
21,	unknown_T2I/dalle_3,	stable_diffusion_v21,	0.1111,	66.4
